rho,t_sweep,t_scaled,A_COM_MSD_mean,A_COM_MSD_sem,B_COM_MSD_mean,B_COM_MSD_sem,Full_COM_MSD_mean,Full_COM_MSD_sem
2.000000000000000000e+00,3.000000000000000000e+01,3.000000000000000062e-03,1.250311193650987418e+00,1.233830554506702920e-03,6.421798659375097529e-01,6.851324212488407945e-04,4.898070390208564828e-01,4.734035593206664498e-04
2.000000000000000000e+00,3.100000000000000000e+01,3.099999999999999891e-03,1.290844774406743056e+00,1.297090634533709956e-03,6.632970162492911603e-01,7.163071825902923980e-04,5.060665622575167832e-01,4.968035409502827033e-04
2.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000153e-03,1.331313337320107149e+00,1.361038854859388100e-03,6.844077741214319444e-01,7.466531855539681409e-04,5.223142943582494979e-01,5.202091231053071908e-04
2.000000000000000000e+00,3.300000000000000000e+01,3.299999999999999982e-03,1.371722884008381493e+00,1.427924070712183625e-03,7.055044070272985524e-01,7.769385068231918342e-04,5.385536942250788162e-01,5.439994831149392012e-04
2.000000000000000000e+00,3.400000000000000000e+01,3.399999999999999811e-03,1.412080139406016510e+00,1.495976459271213498e-03,7.265758152306897033e-01,8.084667481578497808e-04,5.547811905676625077e-01,5.690533552052762451e-04
2.000000000000000000e+00,3.500000000000000000e+01,3.500000000000000073e-03,1.452412053628980626e+00,1.565350199353987169e-03,7.476296939199145175e-01,8.398317847053054846e-04,5.710171314584142621e-01,5.943558150615358120e-04
2.000000000000000000e+00,3.600000000000000000e+01,3.599999999999999901e-03,1.492693160772663008e+00,1.634396671028227541e-03,7.686732146978717539e-01,8.709330471013915307e-04,5.872464963225101364e-01,6.197607024468396435e-04
2.000000000000000000e+00,3.700000000000000000e+01,3.700000000000000164e-03,1.532915992309874298e+00,1.703616928936517363e-03,7.897122931361654219e-01,9.016574213250007569e-04,6.034715143825529760e-01,6.450912687448725818e-04
2.000000000000000000e+00,3.800000000000000000e+01,3.799999999999999992e-03,1.573074992332443856e+00,1.773882006628101126e-03,8.107363887396989988e-01,9.331723441565059358e-04,6.196924796760465703e-01,6.705007297803160194e-04
2.000000000000000000e+00,3.900000000000000000e+01,3.899999999999999821e-03,1.613175081846025094e+00,1.841769774098154112e-03,8.317338254572629319e-01,9.634926202629323080e-04,6.359083004304754150e-01,6.951105667741041888e-04
2.000000000000000000e+00,4.000000000000000000e+01,4.000000000000000083e-03,1.653196527791837678e+00,1.910595082298560069e-03,8.527235798254827470e-01,9.926080827538207984e-04,6.521165997128046676e-01,7.189247306310720450e-04
2.000000000000000000e+00,4.100000000000000000e+01,4.100000000000000346e-03,1.693170808478102085e+00,1.982402034456859970e-03,8.737024529383263793e-01,1.023755636855727550e-03,6.683200996537810301e-01,7.435775714479859761e-04
2.000000000000000000e+00,4.200000000000000000e+01,4.199999999999999740e-03,1.733089796948642292e+00,2.053215844673785938e-03,8.946770244207280509e-01,1.055516942265459501e-03,6.845167432602490276e-01,7.676859545578469841e-04
2.000000000000000000e+00,4.300000000000000000e+01,4.300000000000000003e-03,1.772977784958178038e+00,2.124625447112899433e-03,9.156299739765871859e-01,1.088992206195736915e-03,7.007127434329875060e-01,7.919800866280815154e-04
2.000000000000000000e+00,4.400000000000000000e+01,4.400000000000000265e-03,1.812822180283317763e+00,2.196768163590063789e-03,9.365538984100573172e-01,1.122696994296206851e-03,7.168985308510642529e-01,8.167736076383000495e-04
2.000000000000000000e+00,4.500000000000000000e+01,4.499999999999999660e-03,1.852611324286876693e+00,2.267161772282843320e-03,9.574764523035611541e-01,1.157744468013885940e-03,7.330818589969098076e-01,8.411370375597313062e-04
2.000000000000000000e+00,4.600000000000000000e+01,4.599999999999999922e-03,1.892353927821778248e+00,2.336337952970884459e-03,9.783870961706588876e-01,1.192629203230961311e-03,7.492648282768531454e-01,8.654337892597830512e-04
2.000000000000000000e+00,4.700000000000000000e+01,4.700000000000000185e-03,1.932052305977365991e+00,2.408187452258213086e-03,9.992900148574088703e-01,1.228087744934116664e-03,7.654397842985821709e-01,8.898915112073895383e-04
2.000000000000000000e+00,4.800000000000000000e+01,4.799999999999999580e-03,1.971714125119359728e+00,2.481493857823087717e-03,1.020160700872004389e+00,1.263341501515943864e-03,7.816075031897323777e-01,9.148893653630407134e-04
2.000000000000000000e+00,4.900000000000000000e+01,4.899999999999999842e-03,2.011337083040204643e+00,2.556237534361055670e-03,1.041017761099212180e+00,1.299859159882379902e-03,7.977749496083588188e-01,9.401327063427441589e-04
2.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000104e-03,2.050908557763201578e+00,2.633169648738446951e-03,1.061867957947625563e+00,1.337295700091765873e-03,8.139331791821831086e-01,9.666042161851956440e-04
2.000000000000000000e+00,5.100000000000000000e+01,5.100000000000000366e-03,2.090460047464259397e+00,2.709018095938983423e-03,1.082711611284855602e+00,1.375213561897899650e-03,8.300993733063850577e-01,9.928561331175856080e-04
2.000000000000000000e+00,5.200000000000000000e+01,5.199999999999999761e-03,2.129958016552903288e+00,2.784915583890563290e-03,1.103547284473159529e+00,1.414244880491465810e-03,8.462620188049989611e-01,1.019392684469203362e-03
2.000000000000000000e+00,5.300000000000000000e+01,5.300000000000000024e-03,2.169406437980012203e+00,2.860102466870020725e-03,1.124363873161403626e+00,1.452418358779444547e-03,8.624207273787733996e-01,1.046248325330562459e-03
2.000000000000000000e+00,5.400000000000000000e+01,5.400000000000000286e-03,2.208831230891267872e+00,2.935093103512264462e-03,1.145175148986350644e+00,1.489949693185152902e-03,8.785878118194024866e-01,1.073483600444221980e-03
2.000000000000000000e+00,5.500000000000000000e+01,5.499999999999999681e-03,2.248212146775632192e+00,3.010022451321470865e-03,1.165981652869379381e+00,1.528795110807752841e-03,8.947600006745014545e-01,1.100878493352442245e-03
2.000000000000000000e+00,5.600000000000000000e+01,5.599999999999999943e-03,2.287548505101828056e+00,3.084168546979544102e-03,1.186787911349540314e+00,1.567918017479068933e-03,9.109290796324881478e-01,1.128454217868243717e-03
2.000000000000000000e+00,5.700000000000000000e+01,5.700000000000000205e-03,2.326848777846089789e+00,3.156720182882936238e-03,1.207578632177074285e+00,1.608350394617192149e-03,9.270948869288289096e-01,1.156680284445631970e-03
2.000000000000000000e+00,5.800000000000000000e+01,5.799999999999999600e-03,2.366121586382999631e+00,3.230117228006140241e-03,1.228362002629138194e+00,1.648296251730648311e-03,9.432631338917799591e-01,1.184987565324983633e-03
2.000000000000000000e+00,6.000000000000000000e+01,6.000000000000000125e-03,2.444528388097313432e+00,3.380510856671235884e-03,1.269938187481631342e+00,1.731376321653471401e-03,9.756160610379329690e-01,1.242305702685871701e-03
2.000000000000000000e+00,6.100000000000000000e+01,6.100000000000000387e-03,2.483659767240169902e+00,3.457222852930081410e-03,1.290703088685013489e+00,1.773793246404888752e-03,9.917834685633654113e-01,1.271667328064584592e-03
2.000000000000000000e+00,6.200000000000000000e+01,6.199999999999999782e-03,2.522743828205951111e+00,3.533016166189690416e-03,1.311460410930933795e+00,1.817108882922967598e-03,1.007945859564666424e+00,1.300994975290311381e-03
2.000000000000000000e+00,6.300000000000000000e+01,6.300000000000000044e-03,2.561785609519252382e+00,3.610094434904368484e-03,1.332208362341197105e+00,1.860983145809502358e-03,1.024111027278716390e+00,1.330749244817291000e-03
2.000000000000000000e+00,6.400000000000000000e+01,6.400000000000000307e-03,2.600790541688021040e+00,3.690971342974630389e-03,1.352945185338743972e+00,1.904318466771665053e-03,1.040275392049017089e+00,1.361532054131408273e-03
2.000000000000000000e+00,6.500000000000000000e+01,6.499999999999999702e-03,2.639774329374984241e+00,3.773108415519131099e-03,1.373674350030595681e+00,1.947714628596491611e-03,1.056440038422692185e+00,1.393592192736135783e-03
2.000000000000000000e+00,6.600000000000000000e+01,6.599999999999999964e-03,2.678723540045534701e+00,3.857369408205846978e-03,1.394386804942487013e+00,1.990592712868340542e-03,1.072604811681823644e+00,1.426690734040205561e-03
2.000000000000000000e+00,6.700000000000000000e+01,6.700000000000000226e-03,2.717632080405993467e+00,3.943429672953768263e-03,1.415092657689998257e+00,2.035026038981822220e-03,1.088766878508827141e+00,1.459969727236476531e-03
2.000000000000000000e+00,6.800000000000000000e+01,6.799999999999999621e-03,2.756501746756579774e+00,4.031404449463222434e-03,1.435793024268324114e+00,2.079654992177861796e-03,1.104924262869638296e+00,1.493164669317134869e-03
2.000000000000000000e+00,7.000000000000000000e+01,7.000000000000000146e-03,2.834115355053307361e+00,4.212587648018077842e-03,1.477144944431641793e+00,2.166514761383131916e-03,1.137220393722525147e+00,1.560399843259851127e-03
2.000000000000000000e+00,7.100000000000000000e+01,7.100000000000000408e-03,2.872860100136305661e+00,4.303818619072661243e-03,1.497796982855589265e+00,2.210703827751020999e-03,1.153360291884325095e+00,1.593641272540346002e-03
2.000000000000000000e+00,7.200000000000000000e+01,7.199999999999999803e-03,2.911564946989134928e+00,4.393954677726049154e-03,1.518451157678218699e+00,2.254381155824042218e-03,1.169498474875297900e+00,1.627221838009883584e-03
2.000000000000000000e+00,7.300000000000000000e+01,7.300000000000000065e-03,2.950232138566373674e+00,4.484221042363177243e-03,1.539082171668821664e+00,2.297722706847868737e-03,1.185633218905766118e+00,1.660463440748647908e-03
2.000000000000000000e+00,7.500000000000000000e+01,7.499999999999999722e-03,3.027425929294354834e+00,4.659422266293610296e-03,1.580279895948127677e+00,2.384822971400096629e-03,1.217870901182259269e+00,1.726437588167900605e-03
2.000000000000000000e+00,7.600000000000000000e+01,7.599999999999999985e-03,3.065944035563171077e+00,4.747141110185876776e-03,1.600865178848805748e+00,2.428492728572274103e-03,1.233979492124533728e+00,1.760011307921317478e-03
2.000000000000000000e+00,7.700000000000000000e+01,7.700000000000000247e-03,3.104429218455338813e+00,4.836780992607085661e-03,1.621456142986205329e+00,2.472251452319502996e-03,1.250088427558083914e+00,1.794283586858676270e-03
2.000000000000000000e+00,7.900000000000000000e+01,7.900000000000000772e-03,3.181283742483528965e+00,5.015650210192988852e-03,1.662599664660004084e+00,2.557995003477317366e-03,1.282295568362404659e+00,1.864317228130825746e-03
2.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000167e-03,3.219674321545074491e+00,5.108374783604861281e-03,1.683179001546446063e+00,2.600630465438630388e-03,1.298402219681294101e+00,1.900370126500801771e-03
2.000000000000000000e+00,8.100000000000000000e+01,8.099999999999999561e-03,3.258011061735562208e+00,5.201102961577365458e-03,1.703745168469150695e+00,2.643742369413964403e-03,1.314499970315503363e+00,1.937584034096725234e-03
2.000000000000000000e+00,8.300000000000000000e+01,8.300000000000000086e-03,3.334538419212492943e+00,5.388413238280322440e-03,1.744845198841171952e+00,2.727235111713122422e-03,1.346675581053707438e+00,2.012576292696191364e-03
2.000000000000000000e+00,8.400000000000000000e+01,8.399999999999999481e-03,3.372749377022805639e+00,5.483699304225870055e-03,1.765396116588700881e+00,2.768650820209157207e-03,1.362759277800253521e+00,2.051020176865021079e-03
2.000000000000000000e+00,8.600000000000000000e+01,8.600000000000000006e-03,3.449146323881221665e+00,5.670289711215209354e-03,1.806447922280726814e+00,2.853080771458805717e-03,1.394916612985430238e+00,2.129566378865823534e-03
2.000000000000000000e+00,8.700000000000000000e+01,8.699999999999999400e-03,3.487330744683515782e+00,5.766865315365324492e-03,1.826961921220882079e+00,2.896203830823969490e-03,1.410997347164105298e+00,2.169389587946769261e-03
2.000000000000000000e+00,8.900000000000000000e+01,8.899999999999999925e-03,3.563647569841999818e+00,5.968195961696823662e-03,1.867980659856883330e+00,2.984059443758786505e-03,1.443182399250878767e+00,2.250290265666174232e-03
2.000000000000000000e+00,9.000000000000000000e+01,8.999999999999999320e-03,3.601736205513599742e+00,6.071536529836914567e-03,1.888475527758380901e+00,3.028438753127822743e-03,1.459262587566875879e+00,2.291878422796733185e-03
2.000000000000000000e+00,9.200000000000000000e+01,9.199999999999999845e-03,3.677842813595082916e+00,6.287292439735837901e-03,1.929455915686648426e+00,3.120391559306337926e-03,1.491402790056662209e+00,2.377557127824092217e-03
2.000000000000000000e+00,9.400000000000000000e+01,9.400000000000000369e-03,3.753752030193612033e+00,6.503747959346717344e-03,1.970436164249786959e+00,3.213389069232866491e-03,1.523515072914515267e+00,2.464112400567823342e-03
2.000000000000000000e+00,9.500000000000000000e+01,9.499999999999999764e-03,3.791624028041943539e+00,6.612353547673896319e-03,1.990916853352258542e+00,3.259864406389840954e-03,1.539566146795092960e+00,2.507268138522211059e-03
2.000000000000000000e+00,9.700000000000000000e+01,9.700000000000000289e-03,3.867246822262832229e+00,6.828335032960699755e-03,2.031859254882451893e+00,3.351404873554385180e-03,1.571654005462844506e+00,2.593990369901608053e-03
2.000000000000000000e+00,9.900000000000000000e+01,9.900000000000000813e-03,3.942719666494308051e+00,7.038940794880248035e-03,2.072769134463777085e+00,3.443324741423615422e-03,1.603715066756077556e+00,2.680294911109291044e-03
2.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000021e-02,3.980389994036197532e+00,7.142782425689257579e-03,2.093216555679253243e+00,3.489659834216610711e-03,1.619733759368800818e+00,2.724423258795449169e-03
2.000000000000000000e+00,1.020000000000000000e+02,1.020000000000000073e-02,4.055641458428616453e+00,7.351370489519296059e-03,2.134090235595372587e+00,3.580973896077412674e-03,1.651767981359029136e+00,2.811458373667738431e-03
2.000000000000000000e+00,1.040000000000000000e+02,1.039999999999999952e-02,4.130802164701355750e+00,7.564262928578531324e-03,2.174942043554834559e+00,3.673146080818643407e-03,1.683795562234463139e+00,2.898302889092136455e-03
2.000000000000000000e+00,1.060000000000000000e+02,1.060000000000000005e-02,4.205799947828291252e+00,7.776857854261532907e-03,2.215751463752555050e+00,3.765790438148199776e-03,1.715814480427389377e+00,2.986693797538754556e-03
2.000000000000000000e+00,1.080000000000000000e+02,1.080000000000000057e-02,4.280651521074301691e+00,7.990256689608184193e-03,2.256539355203671438e+00,3.859766330670572673e-03,1.747811636617329301e+00,3.076351411576743779e-03
2.000000000000000000e+00,1.100000000000000000e+02,1.099999999999999936e-02,4.355348605561243147e+00,8.201614577272180878e-03,2.297306565709446691e+00,3.955979551611465798e-03,1.779790630445442279e+00,3.165276010236645586e-03
2.000000000000000000e+00,1.120000000000000000e+02,1.119999999999999989e-02,4.429880136860738560e+00,8.416193196420358041e-03,2.338013561446433464e+00,4.054252873355917476e-03,1.811750057946741821e+00,3.256513908598335835e-03
2.000000000000000000e+00,1.140000000000000000e+02,1.140000000000000041e-02,4.504286720206677863e+00,8.632750577524914842e-03,2.378698855684073798e+00,4.153346456073247345e-03,1.843696109973048447e+00,3.349350093470507880e-03
2.000000000000000000e+00,1.160000000000000000e+02,1.159999999999999920e-02,4.578557122448450478e+00,8.852571791300781895e-03,2.419374832809062514e+00,4.253293955632093427e-03,1.875629291737769266e+00,3.444093700106388295e-03
2.000000000000000000e+00,1.180000000000000000e+02,1.179999999999999973e-02,4.652681140673790239e+00,9.074537838338884999e-03,2.460004236070706618e+00,4.353068207690019564e-03,1.907547033676962878e+00,3.539497589397185093e-03
2.000000000000000000e+00,1.200000000000000000e+02,1.200000000000000025e-02,4.726732100181973095e+00,9.294305723300703287e-03,2.500599573235485984e+00,4.453617440979891484e-03,1.939467974132550898e+00,3.635926586162586179e-03
2.000000000000000000e+00,1.220000000000000000e+02,1.220000000000000077e-02,4.800721948032296460e+00,9.511690465768189370e-03,2.541173969880836214e+00,4.556855877166324231e-03,1.971387036469228526e+00,3.731951340682848096e-03
2.000000000000000000e+00,1.240000000000000000e+02,1.239999999999999956e-02,4.874623617113468477e+00,9.727045603351525127e-03,2.581714605405480700e+00,4.662923057106316445e-03,2.003292780127604367e+00,3.829229745767570494e-03
